time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-18T23:53:42.320Z,37.6548333,-118.8776667,2.54,0.44,md,13,90,0.01844,0.08,nc,nc72753865,2017-01-19T17:05:02.178Z,"8km E of Mammoth Lakes, California",earthquake,0.46,0.69,0.195,10,reviewed,nc,nc
2017-01-18T23:27:05.100Z,64.8343,-149.011,22.6,1.8,ml,,,,0.32,ak,ak15097082,2017-01-18T23:44:33.382Z,"28km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T23:20:00.591Z,38.3857,-118.8962,5.3,1.1,ml,7,238.65,0.335,0.1522,nn,nn00575192,2017-01-23T19:43:34.608Z,"28km WSW of Hawthorne, Nevada",earthquake,,14.2,0,1,reviewed,nn,nn
2017-01-18T23:17:58.000Z,4.247,126.9168,10,4.6,mb,,113,3.481,0.7,us,us10007u0w,2017-01-18T23:38:31.040Z,"205km SE of Sarangani, Philippines",earthquake,7.7,1.9,0.101,29,reviewed,us,us
2017-01-18T23:11:32.847Z,62.3818,-149.2634,34.6,1.7,ml,,,,0.92,ak,ak15097079,2017-01-18T23:22:59.090Z,"39km NE of Y, Alaska",earthquake,,2.2,,,automatic,ak,ak
2017-01-18T23:09:19.210Z,45.9363333,-122.408,9.68,1.62,ml,19,99,0.008769,0.17,uw,uw61229377,2017-01-19T18:30:01.630Z,"4km NE of Amboy, Washington",earthquake,0.38,0.65,0.074,15,reviewed,uw,uw
2017-01-18T22:59:14.646Z,38.4767,-118.3512,7.1,1.9,ml,12,53.57,0.043,0.1674,nn,nn00574607,2017-01-18T23:29:51.722Z,"24km ESE of Hawthorne, Nevada",earthquake,,2,0.26,4,reviewed,nn,nn
2017-01-18T22:45:53.190Z,33.2683333,-116.818,14.57,1.92,ml,71,60,0.05921,0.18,ci,ci37570919,2017-01-19T15:24:18.880Z,"6km WNW of Lake Henshaw, CA",earthquake,0.16,0.33,0.18,61,reviewed,ci,ci
2017-01-18T22:39:15.370Z,37.3746667,-118.368,3.3,0.73,md,4,164,0.07184,0.06,nc,nc72753845,2017-01-18T22:59:44.932Z,"2km ENE of Bishop, California",earthquake,0.61,31.61,0.258,4,reviewed,nc,nc
2017-01-18T22:39:02.790Z,33.4835,-116.462,12.72,0.67,ml,24,105,0.05004,0.16,ci,ci37570911,2017-01-19T02:28:18.327Z,"21km ESE of Anza, CA",earthquake,0.27,0.58,0.198,14,reviewed,ci,ci
2017-01-18T22:37:50.033Z,38.3471,-118.8657,15,1,ml,5,261.95,0.299,0.0116,nn,nn00575190,2017-01-23T19:27:55.124Z,"28km SW of Hawthorne, Nevada",earthquake,,20.1,0,1,reviewed,nn,nn
2017-01-18T22:31:25.340Z,19.4091,-61.7555,25.5,4.3,mb,,186,1.731,0.73,us,us10007u0p,2017-01-18T22:56:51.040Z,"188km NE of Stoney Ground, Anguilla",earthquake,8.4,6.5,0.177,9,reviewed,us,us
2017-01-18T22:17:05.840Z,49.3973333,-120.4915,-0.51,1.94,ml,8,239,0.5712,0.36,uw,uw61229367,2017-01-18T22:45:00.140Z,"6km SSE of Princeton, Canada",explosion,2.09,31.61,0.162,8,reviewed,uw,uw
2017-01-18T22:12:10.800Z,37.6688333,-118.8615,-0.1,0.59,md,13,110,0.03693,0.05,nc,nc72753840,2017-01-19T00:03:04.073Z,"10km ENE of Mammoth Lakes, California",earthquake,0.23,0.78,0.279,10,reviewed,nc,nc
2017-01-18T22:10:22.550Z,33.5903333,-116.8091667,9.01,0.63,ml,16,139,0.03777,0.1,ci,ci37570887,2017-01-19T02:34:53.375Z,"13km WNW of Anza, CA",earthquake,0.26,0.39,0.184,4,reviewed,ci,ci
2017-01-18T22:04:29.598Z,64.9445,-149.0491,20.7,1.8,ml,,,,0.5,ak,ak15096510,2017-01-18T22:15:28.698Z,"40km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T21:48:22.350Z,19.6054,10.6599,10,4.7,mb,,68,19.815,0.78,us,us10007u0v,2017-01-19T01:42:25.040Z,"232km SW of Djado, Niger",earthquake,7.3,1.9,0.091,36,reviewed,us,us
2017-01-18T21:39:38.608Z,38.4114,-118.8628,18.7,0.9,ml,4,291.19,0.323,0.0812,nn,nn00575189,2017-01-23T19:24:50.899Z,"24km WSW of Hawthorne, Nevada",earthquake,,19.8,0.01,2,reviewed,nn,nn
2017-01-18T21:15:34.190Z,21.5905,-157.4771667,15.008,2.68,ml,6,208,0.3299,0.15,hv,hv61568346,2017-01-19T18:52:53.510Z,"32km ENE of Kaneohe Station, Hawaii",earthquake,1.88,5.49,0.036,2,reviewed,hv,hv
2017-01-18T20:58:56.316Z,38.3341,-118.1771,8.9,1,ml,4,294.74,0.131,0.0281,nn,nn00575185,2017-01-23T19:12:34.613Z,"44km ESE of Hawthorne, Nevada",earthquake,,8.8,0,1,reviewed,nn,nn
2017-01-18T20:55:56.240Z,33.4908333,-116.7933333,2.21,0.58,ml,18,84,0.08787,0.2,ci,ci37570847,2017-01-19T14:40:36.456Z,"8km NE of Aguanga, CA",earthquake,0.39,0.5,0.133,15,reviewed,ci,ci
2017-01-18T20:49:26.866Z,62.0026,-150.8963,14.6,1.4,ml,,,,0.39,ak,ak15095943,2017-01-18T21:01:16.965Z,"53km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-18T20:42:07.350Z,38.8101654,-122.8046646,2.26,2.28,md,6,159,0.01387,0.03,nc,nc72753830,2017-01-18T21:12:02.883Z,"5km NW of The Geysers, California",earthquake,0.78,1.15,1.35,2,automatic,nc,nc
2017-01-18T20:37:43.170Z,36.0333328,-120.5968323,4.32,1.51,md,15,169,0.0533,0.01,nc,nc72753825,2017-01-18T21:12:02.523Z,"24km WSW of Coalinga, California",earthquake,0.44,0.64,0.39,11,automatic,nc,nc
2017-01-18T20:35:28.230Z,36.0268333,-117.813,1.79,0.8,ml,8,141,0.03873,0.03,ci,ci37570831,2017-01-19T18:59:06.856Z,"12km E of Coso Junction, CA",earthquake,0.11,0.18,0.066,4,reviewed,ci,ci
2017-01-18T20:33:03.550Z,32.771,-116.885,-0.22,1.13,ml,25,49,0.05988,0.24,ci,ci37570823,2017-01-19T15:13:22.827Z,"5km ENE of Rancho San Diego, CA",quarry blast,0.36,31.61,0.258,7,reviewed,ci,ci
2017-01-18T20:17:42.815Z,62.5233,-151.4909,0,1.8,ml,,,,0.54,ak,ak15095938,2017-01-18T20:31:52.022Z,"74km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-18T20:16:53.730Z,34.046,-117.361,-0.41,0.99,ml,28,52,0.05372,0.24,ci,ci37570815,2017-01-19T15:04:18.280Z,"4km SE of Bloomington, CA",quarry blast,0.41,31.61,0.102,11,reviewed,ci,ci
2017-01-18T20:14:23.026Z,61.0428,-146.3011,10.6,2.2,ml,,,,0.7,ak,ak15095933,2017-01-18T20:25:40.654Z,"10km SSE of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-18T20:05:18.290Z,46.0083333,-112.4795,-2,1,md,5,156,0.187,0.11,mb,mb80197179,2017-01-18T20:38:25.570Z,"4km E of Butte, Montana",quarry blast,0.94,31.61,0.37,5,reviewed,mb,mb
2017-01-18T19:24:17.470Z,34.4631667,-117.9695,9.35,1.17,ml,21,63,0.01836,0.1,ci,ci37570775,2017-01-19T15:00:32.240Z,"7km SSE of Littlerock, CA",earthquake,0.18,0.29,0.124,16,reviewed,ci,ci
2017-01-18T19:23:02.600Z,35.0473333,-118.3248333,-1.01,1.35,ml,23,62,0.05824,0.16,ci,ci37570767,2017-01-19T02:42:46.718Z,"14km W of Mojave, CA",quarry blast,0.29,31.61,0.167,26,reviewed,ci,ci
2017-01-18T19:20:06.670Z,38.8180008,-122.7996674,0.22,1.1,md,9,142,0.009752,0.05,nc,nc72753810,2017-01-18T20:25:04.410Z,"5km NW of The Geysers, California",earthquake,0.59,0.5,0.23,2,automatic,nc,nc
2017-01-18T19:18:39.200Z,17.8859,-65.8874,7,2.7,Md,6,230.4,0.22188388,0.12,pr,pr17018002,2017-01-19T04:17:22.276Z,"12km S of Emajagua, Puerto Rico",earthquake,0.7,1,0,6,reviewed,pr,pr
2017-01-18T18:57:05.594Z,61.4235,-152.2761,7.9,1.9,ml,,,,0.56,ak,ak15094868,2017-01-18T19:18:35.527Z,"97km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T18:48:42.380Z,36.115,-117.9048333,2.39,0.54,ml,8,254,0.1077,0.05,ci,ci37570743,2017-01-19T00:57:08.256Z,"9km NNE of Coso Junction, CA",earthquake,0.54,0.39,0.119,5,reviewed,ci,ci
2017-01-18T18:24:09.189Z,38.2673,-118.8048,4.7,1.2,ml,11,135.85,0.205,0.2097,nn,nn00574587,2017-01-18T18:38:18.347Z,"32km SSW of Hawthorne, Nevada",earthquake,,2.7,0.3,4,reviewed,nn,nn
2017-01-18T18:21:43.425Z,64.3486,-149.7879,18.8,1.2,ml,,,,0.47,ak,ak15094815,2017-01-18T18:28:08.946Z,"41km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T18:09:19.270Z,37.158,-112.7943333,9.13,1.58,md,5,137,0.1429,0.07,uu,uu60182157,2017-01-18T22:04:05.250Z,"23km NE of Hildale, Utah",earthquake,0.45,1.65,0.088,3,reviewed,uu,uu
2017-01-18T18:07:24.625Z,38.2794,-118.8168,8.1,1,ml,7,195.57,0.218,0.1692,nn,nn00574629,2017-01-19T01:33:15.769Z,"31km SSW of Hawthorne, Nevada",earthquake,,16.4,0.38,3,reviewed,nn,nn
2017-01-18T18:07:03.370Z,34.0991667,-117.294,13.84,0.93,ml,12,195,0.1252,0.14,ci,ci37570703,2017-01-19T00:55:35.415Z,"3km NNE of Colton, CA",earthquake,0.58,1,0.062,8,reviewed,ci,ci
2017-01-18T17:56:08.950Z,34.3161667,-116.4433333,7.91,1.36,ml,28,88,0.05601,0.19,ci,ci37570687,2017-01-18T18:07:15.510Z,"22km N of Yucca Valley, CA",earthquake,0.31,0.74,0.194,27,reviewed,ci,ci
2017-01-18T17:44:24.400Z,33.1713333,-116.3561667,13.21,1.25,ml,22,115,0.1093,0.13,ci,ci37570679,2017-01-18T20:48:57.865Z,"10km S of Borrego Springs, CA",earthquake,0.35,0.92,0.057,14,reviewed,ci,ci
2017-01-18T17:44:08.290Z,33.1781667,-116.364,11.7,1.16,ml,29,65,0.09338,0.23,ci,ci37570671,2017-01-18T18:02:26.746Z,"9km S of Borrego Springs, CA",earthquake,0.35,1.06,0.127,26,reviewed,ci,ci
2017-01-18T17:39:28.636Z,38.2738,-118.8286,13.3,1.4,ml,8,224.23,0.214,0.1079,nn,nn00575183,2017-01-23T19:03:15.606Z,"33km SSW of Hawthorne, Nevada",earthquake,,2.4,0.2,2,reviewed,nn,nn
2017-01-18T17:29:34.980Z,34.4456667,-117.9195,10.1,1.53,ml,28,44,0.02986,0.19,ci,ci37570639,2017-01-18T18:07:25.680Z,"7km S of Pearblossum, CA",earthquake,0.28,0.46,0.189,28,reviewed,ci,ci
2017-01-18T17:28:11.290Z,37.6735001,-118.940834,-0.19,1.64,md,21,88,0.007493,0.04,nc,nc72753785,2017-01-18T17:57:03.008Z,"3km NE of Mammoth Lakes, California",earthquake,0.26,0.33,0.27,18,automatic,nc,nc
2017-01-18T17:26:08.944Z,38.347,-118.862,14,0.7,ml,5,261.27,0.296,0.0353,nn,nn00575182,2017-01-23T18:53:51.295Z,"28km SW of Hawthorne, Nevada",earthquake,,16.4,0,1,reviewed,nn,nn
2017-01-18T17:08:12.880Z,37.6736679,-118.9421692,-0.26,1.57,md,16,116,0.007846,0.03,nc,nc72753780,2017-01-18T17:22:02.966Z,"3km NE of Mammoth Lakes, California",earthquake,0.22,0.24,0.29,14,automatic,nc,nc
2017-01-18T17:06:38.050Z,37.1523333,-112.7945,4.42,1.55,md,7,79,0.1373,0.21,uu,uu60182152,2017-01-19T20:26:48.690Z,"22km NE of Hildale, Utah",earthquake,0.64,6.08,0.354,4,reviewed,uu,uu
2017-01-18T16:45:36.750Z,34.0351667,-117.5275,8.59,0.97,ml,36,103,0.06037,0.19,ci,ci37570623,2017-01-19T17:49:52.076Z,"5km WNW of Glen Avon, CA",earthquake,0.28,0.53,0.15,17,reviewed,ci,ci
2017-01-18T16:42:58.429Z,66.9531,-148.1301,14.2,1.7,ml,,,,0.53,ak,ak15093763,2017-01-18T17:02:50.043Z,"95km ESE of Coldfoot, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-18T16:19:05.519Z,36.7557,-115.8065,0,0.2,ml,12,255.8,0.146,0.1683,nn,nn00574577,2017-01-18T17:18:58.174Z,"62km NNE of Pahrump, Nevada",earthquake,,0,0.37,4,reviewed,nn,nn
2017-01-18T16:16:25.774Z,38.382,-118.8921,13.3,1.1,ml,5,244.93,0.331,0.0978,nn,nn00575178,2017-01-23T18:38:26.396Z,"28km SW of Hawthorne, Nevada",earthquake,,16.6,0.04,2,reviewed,nn,nn
2017-01-18T16:14:16.340Z,33.5051667,-116.5741667,10.06,0.55,ml,24,69,0.02565,0.16,ci,ci37570615,2017-01-18T18:03:02.204Z,"11km ESE of Anza, CA",earthquake,0.26,0.52,0.158,17,reviewed,ci,ci
2017-01-18T16:06:01.760Z,33.962,-116.863,8.69,0.58,ml,13,81,0.08619,0.06,ci,ci37570607,2017-01-19T00:43:01.291Z,"4km NNE of Banning, CA",earthquake,0.21,0.72,0.148,9,reviewed,ci,ci
2017-01-18T16:05:49.110Z,37.3343333,-98.0278333,3.74,2.09,ml,9,293,0.04389,0.03,ismpkansas,ismpkansas70217998,2017-01-19T02:00:22.870Z,"5km N of Harper, Kansas",earthquake,0.67,1.02,0.156,16,reviewed,ismp,ismp
2017-01-18T15:53:42.860Z,37.1194992,-121.3280029,9.43,1.99,md,6,102,0.5078,0.08,nc,nc72753775,2017-01-18T18:09:45.783Z,"24km ENE of Gilroy, California",earthquake,1.01,4.99,,1,automatic,nc,nc
2017-01-18T15:51:13.101Z,61.7104,-150.7687,41.1,1.8,ml,,,,0.46,ak,ak15093225,2017-01-18T15:58:10.050Z,"38km W of Willow, Alaska",earthquake,,2.6,,,automatic,ak,ak
2017-01-18T15:42:40.860Z,12.2295,94.9875,27.85,4.9,mb,,98,2.268,0.79,us,us10007tz3,2017-01-19T00:38:52.040Z,"251km ENE of Port Blair, India",earthquake,7.4,5.4,0.079,50,reviewed,us,us
2017-01-18T15:16:12.290Z,42.6693,13.2103,10,4.7,mb,,85,0.198,0.98,us,us10007tyz,2017-01-19T07:22:07.215Z,"8km NW of Amatrice, Italy",earthquake,5.5,1.8,0.069,63,reviewed,us,us
2017-01-18T15:12:29.509Z,38.7104,-118.5133,10.7,0.5,ml,7,202.06,0.083,0.2593,nn,nn00575170,2017-01-23T18:13:44.359Z,"22km NNE of Hawthorne, Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
2017-01-18T14:55:00.560Z,44.6288333,-113.4241667,5.55,1.62,ml,12,147,0.318,0.08,mb,mb80197154,2017-01-18T15:12:58.760Z,"65km ENE of Challis, Idaho",earthquake,0.47,1.62,0.16,3,reviewed,mb,mb
2017-01-18T14:53:36.280Z,38.7955017,-122.7771683,2.64,0.87,md,10,102,0.008715,0.03,nc,nc72753765,2017-01-18T15:18:02.739Z,"2km NW of The Geysers, California",earthquake,0.46,0.57,0.06,4,automatic,nc,nc
2017-01-18T14:51:34.812Z,38.3591,-118.9044,5.4,1.9,ml,20,68.71,0.147,0.1384,nn,nn00574568,2017-01-23T20:16:28.503Z,"30km SW of Hawthorne, Nevada",earthquake,,3.2,0.26,13,reviewed,nn,nn
2017-01-18T14:46:54.410Z,37.4785,-118.7838333,4.5,1.09,md,17,128,0.117,0.05,nc,nc72753755,2017-01-18T21:51:03.642Z,"25km SE of Mammoth Lakes, California",earthquake,0.38,1.94,0.097,13,reviewed,nc,nc
2017-01-18T14:15:26.156Z,63.5691,-147.4223,8.8,1.4,ml,,,,0.48,ak,ak15092659,2017-01-18T14:27:11.275Z,"78km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-18T14:15:12.887Z,38.4259,-118.9038,6.9,2.7,ml,20,57.48,0.113,0.1529,nn,nn00574564,2017-01-18T22:22:57.197Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.4,0.32,14,reviewed,nn,nn
2017-01-18T14:06:02.593Z,38.4397,-118.8822,14,0.8,ml,5,210.61,0.339,0.1268,nn,nn00574563,2017-01-18T20:44:30.318Z,"24km WSW of Hawthorne, Nevada",earthquake,,14.9,0.01,2,reviewed,nn,nn
2017-01-18T14:05:51.200Z,35.662,-97.4136,5,2.2,mb_lg,,100,0.08,0.26,us,us10007ty0,2017-01-19T15:05:28.300Z,"5km E of Edmond, Oklahoma",earthquake,1.2,1.9,0.154,11,reviewed,us,us
2017-01-18T13:52:07.951Z,38.4025,-118.9392,8.7,1.8,ml,15,70.81,0.147,0.1912,nn,nn00574561,2017-01-18T20:38:19.701Z,"30km WSW of Hawthorne, Nevada",earthquake,,1.3,0.4,6,reviewed,nn,nn
2017-01-18T13:51:36.400Z,32.7776,-39.644,10,4.7,mb,,117,18.87,0.8,us,us10007txx,2017-01-18T14:19:06.040Z,"Northern Mid-Atlantic Ridge",earthquake,13.1,1.9,0.088,39,reviewed,us,us
2017-01-18T13:49:55.302Z,36.7034,-116.2999,4.6,0,ml,4,161.02,0.066,0.0876,nn,nn00575168,2017-01-23T18:10:36.824Z,"46km ESE of Beatty, Nevada",earthquake,,5.3,0,1,reviewed,nn,nn
2017-01-18T13:40:04.740Z,47.3735,-113.0903333,15.16,1.89,ml,19,177,0.304,0.15,mb,mb80197149,2017-01-18T15:19:47.240Z,"36km NE of Seeley Lake, Montana",earthquake,0.45,0.67,0.193,2,reviewed,mb,mb
2017-01-18T13:37:54.640Z,38.4108,-118.9256,14.2,1.3,ml,7,175.15,0.366,0.0782,nn,nn00574560,2017-01-18T20:28:54.863Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.6,0,2,reviewed,nn,nn
2017-01-18T13:33:37.890Z,42.5664,13.248,6.94,5.2,mb,,54,0.122,0.56,us,us10007txl,2017-01-19T19:38:29.000Z,"4km N of Montereale, Italy",earthquake,5.4,4.1,0.058,96,reviewed,us,us
2017-01-18T13:31:42.770Z,-43.2545,-74.4172,17.98,4.7,mb,,136,0.568,0.95,us,us10007txm,2017-01-18T13:57:19.040Z,"66km WSW of Puerto Quellon, Chile",earthquake,4.3,4.7,0.11,25,reviewed,us,us
2017-01-18T13:23:56.606Z,65.2159,-149.0264,15.2,0.8,ml,,,,0.58,ak,ak15092147,2017-01-18T13:34:13.522Z,"62km NW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-18T13:17:22.742Z,38.4066,-118.9295,14.5,1.1,ml,9,161.64,0.363,0.1623,nn,nn00574555,2017-01-18T20:25:47.771Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.17,2,reviewed,nn,nn
2017-01-18T13:14:19.110Z,47.4593333,-115.795,3.14,1.46,ml,9,181,0.528,0.1,mb,mb80197184,2017-01-18T20:30:13.780Z,"1km SSE of Mullan, Idaho",earthquake,0.5,5.45,0.123,2,reviewed,mb,mb
2017-01-18T13:09:35.170Z,37.6073333,-122.4371667,4.85,0.75,md,8,128,0.04222,0.08,nc,nc72753740,2017-01-20T03:32:03.073Z,"3km SW of San Bruno, California",earthquake,0.42,1.52,0.236,4,reviewed,nc,nc
2017-01-18T13:08:17.390Z,36.4443,-98.82,4.51,2.6,mb_lg,,200,0.277,0.33,us,us10007txd,2017-01-19T03:27:49.461Z,"34km E of Mooreland, Oklahoma",earthquake,3.3,3,0.092,31,reviewed,us,us
2017-01-18T12:24:41.330Z,37.4811667,-118.819,0.43,0.77,md,12,255,0.109,0.07,nc,nc72753730,2017-01-18T21:35:01.605Z,"22km SE of Mammoth Lakes, California",earthquake,0.44,1.44,0.053,7,reviewed,nc,nc
2017-01-18T12:24:26.410Z,41.4838333,-112.812,2.56,0.86,ml,12,168,0.2969,0.13,uu,uu60182142,2017-01-18T17:10:25.030Z,"56km SE of Park Valley, Utah",earthquake,0.6,7.03,0.081,3,reviewed,uu,uu
2017-01-18T12:22:10.370Z,37.963665,-118.6193314,6.99,2.16,md,22,144,0.2504,0.05,nc,nc72753725,2017-01-18T13:14:36.627Z,"46km NE of Mammoth Lakes, California",earthquake,0.4,3.8,0.14,18,automatic,nc,nc
2017-01-18T12:14:03.600Z,33.2376667,-116.8211667,12.21,0.61,ml,24,103,0.05233,0.22,ci,ci37570575,2017-01-18T14:30:50.557Z,"5km W of Lake Henshaw, CA",earthquake,0.53,1.03,0.14,13,reviewed,ci,ci
2017-01-18T12:01:41.010Z,42.6614,13.2126,10,4.1,mb,,116,0.191,1.01,us,us10007tx8,2017-01-18T12:25:03.040Z,"7km WNW of Amatrice, Italy",earthquake,6.1,1.9,0.135,15,reviewed,us,us
2017-01-18T11:57:35.440Z,37.6575,-118.7963333,1.19,-0.2,md,5,237,0.02569,0.01,nc,nc71105544,2017-01-18T19:37:59.795Z,"15km E of Mammoth Lakes, California",earthquake,0.9,1.53,0.277,6,reviewed,nc,nc
2017-01-18T11:57:34.870Z,37.4838333,-118.8231667,1.94,0.71,md,12,252,0.1061,0.13,nc,nc72753720,2017-01-18T20:14:02.375Z,"22km SE of Mammoth Lakes, California",earthquake,0.51,1.61,0.274,12,reviewed,nc,nc
2017-01-18T11:54:06.460Z,38.7783318,-122.7191696,1.81,0.96,md,8,85,0.005279,0.02,nc,nc72753715,2017-01-18T12:10:02.284Z,"3km E of The Geysers, California",earthquake,0.39,0.7,0.1,3,automatic,nc,nc
2017-01-18T11:50:28.760Z,32.9226667,-115.5093333,9.62,1.79,ml,22,74,0.04811,0.18,ci,ci37570567,2017-01-18T23:28:09.210Z,"6km SSE of Brawley, CA",earthquake,0.26,0.53,0.222,25,reviewed,ci,ci
2017-01-18T11:46:46.740Z,32.9208333,-115.5083333,9.73,2.05,ml,28,74,0.0481,0.2,ci,ci37570559,2017-01-18T23:23:51.717Z,"7km SSE of Brawley, CA",earthquake,0.28,0.56,0.249,25,reviewed,ci,ci
2017-01-18T11:22:25.780Z,38.6998,-118.4597,8.1,0.3,ml,5,184.26,0.087,0.0796,nn,nn00574862,2017-01-21T00:59:53.842Z,"24km NE of Hawthorne, Nevada",earthquake,,5.1,0.56,2,reviewed,nn,nn
2017-01-18T11:18:17.630Z,51.3369,-179.5202,62.03,5,mb,,189,0.74,1.02,us,us10007twz,2017-01-18T21:47:49.313Z,"29km WNW of Amatignak Island, Alaska",earthquake,8.7,8.1,0.032,323,reviewed,us,us
2017-01-18T11:09:42.845Z,37.285,-117.5152,6.6,0.3,ml,12,170.72,0.117,0.1612,nn,nn00574861,2017-01-21T00:53:45.149Z,"53km SSW of Goldfield, Nevada",earthquake,,3.2,0.15,8,reviewed,nn,nn
2017-01-18T11:07:39.330Z,42.7486,13.2821,10,4.7,mb,,108,0.316,0.81,us,us10007tww,2017-01-18T13:51:42.829Z,"2km SSW of Arquata del Tronto, Italy",earthquake,6,1.9,0.108,26,reviewed,us,us
2017-01-18T11:04:38.520Z,38.8046684,-122.7911682,1.72,0.87,md,8,112,0.004614,0.02,nc,nc72753710,2017-01-18T11:20:02.147Z,"4km NW of The Geysers, California",earthquake,0.39,0.91,0.08,3,automatic,nc,nc
2017-01-18T10:51:44.410Z,-6.879,105.4603,68.97,4.9,mb,,116,3.531,0.8,us,us10007twu,2017-01-18T11:09:09.040Z,"20km WSW of Tugu Hilir, Indonesia",earthquake,9.3,7.5,0.104,29,reviewed,us,us
2017-01-18T10:47:18.520Z,32.5721667,-115.6856667,9.03,1.77,ml,33,87,0.08427,0.15,ci,ci37570551,2017-01-18T22:01:49.170Z,"10km W of Progreso, B.C., MX",earthquake,0.24,0.57,0.209,24,reviewed,ci,ci
2017-01-18T10:43:39.060Z,37.5423333,-118.8353333,4.74,0.84,md,21,108,0.04787,0.03,nc,nc72753705,2017-01-18T23:40:02.908Z,"16km SE of Mammoth Lakes, California",earthquake,0.41,0.74,0.153,17,reviewed,nc,nc
2017-01-18T10:39:24.910Z,42.5847,13.2203,10,4.3,mb,,163,0.147,0.66,us,us10007tx9,2017-01-18T12:17:01.040Z,"7km NNW of Montereale, Italy",earthquake,4.9,1.7,0.129,17,reviewed,us,us
2017-01-18T10:36:11.704Z,38.4122,-118.8673,17.1,1.4,ml,5,283.57,0.327,0.07,nn,nn00574855,2017-01-21T00:32:12.655Z,"24km WSW of Hawthorne, Nevada",earthquake,,2,0,1,reviewed,nn,nn
2017-01-18T10:25:25.750Z,42.6005,13.2323,10,5.6,mww,,34,0.145,0.82,us,us10007twn,2017-01-21T12:15:30.482Z,"5km WSW of Amatrice, Italy",earthquake,4.4,1.8,,,reviewed,us,us
2017-01-18T10:24:52.590Z,40.3098333,-121.3303333,7.44,0.87,md,5,339,0.112,0.08,nc,nc72754110,2017-01-19T21:55:02.794Z,"8km W of Chester, California",earthquake,3.45,1.26,0.075,5,reviewed,nc,nc
2017-01-18T10:24:16.260Z,42.5966,13.1705,10,4.5,mb,,130,0.186,1.15,us,us10007twk,2017-01-18T11:02:12.040Z,"10km NW of Montereale, Italy",earthquake,6.1,1.9,0.163,11,reviewed,us,us
2017-01-18T10:16:37.690Z,42.5255,13.2572,10,4.6,mb,,101,0.502,0.91,us,us10007tx5,2017-01-18T11:59:26.040Z,"0km ENE of Montereale, Italy",earthquake,4.1,2,0.173,10,reviewed,us,us
2017-01-18T10:15:32.980Z,42.5873,13.3103,10,4.7,mb,,49,0.534,1.04,us,us10007tx3,2017-01-18T13:15:09.393Z,"4km SSE of Amatrice, Italy",earthquake,5.4,1.9,0.127,19,reviewed,us,us
2017-01-18T10:14:29.620Z,37.5378342,-118.8286667,5.32,1.85,md,20,180,0.0521,0.03,nc,nc72753700,2017-01-18T10:37:02.061Z,"17km SE of Mammoth Lakes, California",earthquake,0.84,0.57,0.26,19,automatic,nc,nc
2017-01-18T10:14:11.560Z,42.6006,13.2406,10,5.7,mb,,34,0.14,0.71,us,us10007twj,2017-01-22T12:06:35.421Z,"5km WSW of Amatrice, Italy",earthquake,5.2,1.8,0.029,434,reviewed,us,us
2017-01-18T10:13:58.190Z,37.5405006,-118.8293304,5.49,2.04,md,27,105,0.04944,0.03,nc,nc72753695,2017-01-18T10:25:03.028Z,"17km SE of Mammoth Lakes, California",earthquake,0.34,0.67,0.25,24,automatic,nc,nc
2017-01-18T10:08:12.545Z,38.406,-118.9415,8.6,1.4,ml,14,70.95,0.365,0.1922,nn,nn00574542,2017-01-18T20:06:59.439Z,"30km WSW of Hawthorne, Nevada",earthquake,,1.5,0.32,5,reviewed,nn,nn
2017-01-18T10:04:59.541Z,36.9433,-117.4306,6,0.7,ml,7,192.21,0.074,0.2187,nn,nn00574628,2017-01-19T01:27:04.848Z,"59km W of Beatty, Nevada",earthquake,,5,0,1,reviewed,nn,nn
2017-01-18T09:53:29.990Z,32.8186667,-116.1596667,10.22,0.71,ml,18,83,0.05903,0.18,ci,ci37570535,2017-01-18T21:57:38.400Z,"18km WNW of Ocotillo, CA",earthquake,0.35,0.69,0.064,7,reviewed,ci,ci
2017-01-18T09:35:08.930Z,38.3644,-118.8207,13.9,0.7,ml,5,284.72,0.273,0.124,nn,nn00574763,2017-01-20T01:21:16.170Z,"24km SW of Hawthorne, Nevada",earthquake,,6.9,0.18,2,reviewed,nn,nn
